date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:59:13	125268/125268	---M--	200	added ('OK')	font/woff2	etag:%221e954-5d9feb40e834c%22	https://templates.iqonic.design/lite/posdash/html/assets/vendor/remixicon/fonts/remixicon.woff2?t=1590207869815	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/vendor/remixicon/fonts/remixicondf6d.woff2	(from https://templates.iqonic.design/lite/posdash/html/assets/vendor/remixicon/fonts/remixicon.css)
09:59:13	403056/403056	---MCZ	200	added ('OK')	font/ttf	etag:W/%2262670-5d9feb40e834c%22	https://templates.iqonic.design/lite/posdash/html/assets/vendor/remixicon/fonts/remixicon.ttf?t=1590207869815	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/vendor/remixicon/fonts/remixicondf6d.ttf	(from https://templates.iqonic.design/lite/posdash/html/assets/vendor/remixicon/fonts/remixicon.css)
09:59:14	1195522/1195522	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22123e02-5d9feb40e15ec%22	https://templates.iqonic.design/lite/posdash/html/assets/vendor/remixicon/fonts/remixicon.svg?t=1590207869815	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/vendor/remixicon/fonts/remixicondf6d.svg	(from https://templates.iqonic.design/lite/posdash/html/assets/vendor/remixicon/fonts/remixicon.css)
09:59:14	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2016%20Feb%202023%2002:59:15%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/P1/A5/www.googletagmanager.com/gtm.6e5445.delayed	(from https://templates.iqonic.design/lite/posdash/html/backend/index.html)
09:59:15	3273362/3273362	---MCZ	200	added ('OK')	application/javascript	etag:%2231f292-5d9feb40839ed-gzip%22	https://templates.iqonic.design/lite/posdash/html/assets/js/backend-bundle.min.js	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/js/backend-bundle.min.js	(from https://templates.iqonic.design/lite/posdash/html/backend/page-list-product.html)
09:59:17	386974/386974	---M--	200	added ('OK')	image/png	etag:%225e79e-5d9feb407110e%22	https://templates.iqonic.design/lite/posdash/html/assets/images/product/1.png	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/product/1.png	(from https://templates.iqonic.design/lite/posdash/html/backend/index.html)
09:59:19	337431/337431	---M--	200	added ('OK')	image/png	etag:%2252617-5d9feb40720ae%22	https://templates.iqonic.design/lite/posdash/html/assets/images/product/3.png	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/product/3.png	(from https://templates.iqonic.design/lite/posdash/html/backend/index.html)
09:59:19	210207/210207	---M--	200	added ('OK')	image/png	etag:%223351f-5d9feb40720ae%22	https://templates.iqonic.design/lite/posdash/html/assets/images/product/2.png	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/product/2.png	(from https://templates.iqonic.design/lite/posdash/html/backend/index.html)
09:59:19	16242/16242	---M--	200	added ('OK')	image/png	etag:%223f72-5d9feb407110e%22	https://templates.iqonic.design/lite/posdash/html/assets/images/product/02.png	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/product/02.png	(from https://templates.iqonic.design/lite/posdash/html/backend/index.html)
09:59:19	15551/15551	---M--	200	added ('OK')	image/png	etag:%223cbf-5d9feb407110e%22	https://templates.iqonic.design/lite/posdash/html/assets/images/product/01.png	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/product/01.png	(from https://templates.iqonic.design/lite/posdash/html/backend/index.html)
09:59:19	15630/15630	---M--	200	added ('OK')	image/png	etag:%223d0e-5d9feb407110e%22	https://templates.iqonic.design/lite/posdash/html/assets/images/product/03.png	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/product/03.png	(from https://templates.iqonic.design/lite/posdash/html/backend/index.html)
09:59:20	8571/8571	---M--	200	added ('OK')	image/png	etag:%22217b-5d9feb407110e%22	https://templates.iqonic.design/lite/posdash/html/assets/images/product/04.png	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/product/04.png	(from https://templates.iqonic.design/lite/posdash/html/backend/index.html)
09:59:20	5622/5622	---M--	200	added ('OK')	image/png	etag:%2215f6-5d9feb407110e%22	https://templates.iqonic.design/lite/posdash/html/assets/images/product/05.png	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/product/05.png	(from https://templates.iqonic.design/lite/posdash/html/backend/index.html)
09:59:23	9266/9266	---M--	200	added ('OK')	image/jpeg	etag:%222432-5d9feb407cc8d%22	https://templates.iqonic.design/lite/posdash/html/assets/images/user/i1.jpg	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/user/i1.jpg	(from https://templates.iqonic.design/lite/posdash/html/backend/ui-avatars.html)
09:59:24	8931/8931	---M--	200	added ('OK')	image/jpeg	etag:%2222e3-5d9feb407cc8d%22	https://templates.iqonic.design/lite/posdash/html/assets/images/user/05.jpg	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/user/05.jpg	(from https://templates.iqonic.design/lite/posdash/html/backend/ui-avatars.html)
09:59:25	8200/8200	---M--	200	added ('OK')	image/jpeg	etag:%222008-5d9feb407cc8d%22	https://templates.iqonic.design/lite/posdash/html/assets/images/user/06.jpg	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/user/06.jpg	(from https://templates.iqonic.design/lite/posdash/html/backend/ui-avatars.html)
09:59:26	10485/10485	---M--	200	added ('OK')	image/jpeg	etag:%2228f5-5d9feb407cc8d%22	https://templates.iqonic.design/lite/posdash/html/assets/images/user/07.jpg	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/user/07.jpg	(from https://templates.iqonic.design/lite/posdash/html/backend/ui-avatars.html)
09:59:28	48647/48647	---M--	200	added ('OK')	image/jpeg	etag:%22be07-5d9feb406c2ee%22	https://templates.iqonic.design/lite/posdash/html/assets/images/page-img/07.jpg	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/page-img/07.jpg	(from https://templates.iqonic.design/lite/posdash/html/backend/ui-cards.html)
09:59:28	40359/40359	---M--	200	added ('OK')	image/jpeg	etag:%229da7-5d9feb406c2ee%22	https://templates.iqonic.design/lite/posdash/html/assets/images/page-img/08.jpg	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/page-img/08.jpg	(from https://templates.iqonic.design/lite/posdash/html/backend/ui-cards.html)
09:59:29	39942/39942	---M--	200	added ('OK')	image/jpeg	etag:%229c06-5d9feb406c2ee%22	https://templates.iqonic.design/lite/posdash/html/assets/images/page-img/09.jpg	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/page-img/09.jpg	(from https://templates.iqonic.design/lite/posdash/html/backend/ui-cards.html)
09:59:29	48647/48647	---M--	200	added ('OK')	image/jpeg	etag:%22be07-5d9feb407304e%22	https://templates.iqonic.design/lite/posdash/html/assets/images/small/img-1.jpg	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/small/img-1.jpg	(from https://templates.iqonic.design/lite/posdash/html/backend/ui-carousel.html)
09:59:30	11255/11255	---M--	200	added ('OK')	image/jpeg	etag:%222bf7-5d9feb406c2ee%22	https://templates.iqonic.design/lite/posdash/html/assets/images/page-img/15.jpg	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/page-img/15.jpg	(from https://templates.iqonic.design/lite/posdash/html/backend/ui-images.html)
09:59:31	9763/9763	---M--	200	added ('OK')	image/jpeg	etag:%222623-5d9feb406c2ee%22	https://templates.iqonic.design/lite/posdash/html/assets/images/page-img/16.jpg	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/page-img/16.jpg	(from https://templates.iqonic.design/lite/posdash/html/backend/ui-images.html)
09:59:32	11594/11594	---M--	200	added ('OK')	image/jpeg	etag:%222d4a-5d9feb406c2ee%22	https://templates.iqonic.design/lite/posdash/html/assets/images/page-img/17.jpg	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/page-img/17.jpg	(from https://templates.iqonic.design/lite/posdash/html/backend/ui-images.html)
09:59:32	10692/10692	---M--	200	added ('OK')	image/jpeg	etag:%2229c4-5d9feb406c2ee%22	https://templates.iqonic.design/lite/posdash/html/assets/images/page-img/18.jpg	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/page-img/18.jpg	(from https://templates.iqonic.design/lite/posdash/html/backend/ui-images.html)
09:59:34	10793/10793	---M--	200	added ('OK')	image/jpeg	etag:%222a29-5d9feb406c2ee%22	https://templates.iqonic.design/lite/posdash/html/assets/images/page-img/19.jpg	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/page-img/19.jpg	(from https://templates.iqonic.design/lite/posdash/html/backend/ui-images.html)
09:59:34	10144/10144	---M--	200	added ('OK')	image/jpeg	etag:%2227a0-5d9feb406c2ee%22	https://templates.iqonic.design/lite/posdash/html/assets/images/page-img/20.jpg	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/page-img/20.jpg	(from https://templates.iqonic.design/lite/posdash/html/backend/ui-images.html)
09:59:35	5586/5586	---M--	200	added ('OK')	image/jpeg	etag:%2215d2-5d9feb406c2ee%22	https://templates.iqonic.design/lite/posdash/html/assets/images/page-img/10.jpg	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/page-img/10.jpg	(from https://templates.iqonic.design/lite/posdash/html/backend/ui-images.html)
09:59:36	4074/4074	---M--	200	added ('OK')	image/jpeg	etag:%22fea-5d9feb406c2ee%22	https://templates.iqonic.design/lite/posdash/html/assets/images/page-img/11.jpg	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/page-img/11.jpg	(from https://templates.iqonic.design/lite/posdash/html/backend/ui-images.html)
09:59:37	4066/4066	---M--	200	added ('OK')	image/jpeg	etag:%22fe2-5d9feb406c2ee%22	https://templates.iqonic.design/lite/posdash/html/assets/images/page-img/12.jpg	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/page-img/12.jpg	(from https://templates.iqonic.design/lite/posdash/html/backend/ui-images.html)
09:59:37	6646/6646	---M--	200	added ('OK')	image/jpeg	etag:%2219f6-5d9feb406c2ee%22	https://templates.iqonic.design/lite/posdash/html/assets/images/page-img/13.jpg	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/page-img/13.jpg	(from https://templates.iqonic.design/lite/posdash/html/backend/ui-images.html)
09:59:38	7064/7064	---M--	200	added ('OK')	image/jpeg	etag:%221b98-5d9feb406c2ee%22	https://templates.iqonic.design/lite/posdash/html/assets/images/page-img/14.jpg	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/page-img/14.jpg	(from https://templates.iqonic.design/lite/posdash/html/backend/ui-images.html)
09:59:39	10988/10988	---M--	200	added ('OK')	image/jpeg	etag:%222aec-5d9feb406c2ee%22	https://templates.iqonic.design/lite/posdash/html/assets/images/page-img/21.jpg	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/page-img/21.jpg	(from https://templates.iqonic.design/lite/posdash/html/backend/ui-images.html)
09:59:40	11760/11760	---M--	200	added ('OK')	image/jpeg	etag:%222df0-5d9feb406c2ee%22	https://templates.iqonic.design/lite/posdash/html/assets/images/page-img/22.jpg	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/page-img/22.jpg	(from https://templates.iqonic.design/lite/posdash/html/backend/ui-images.html)
09:59:41	6329/6329	---M--	200	added ('OK')	image/jpeg	etag:%2218b9-5d9feb406c2ee%22	https://templates.iqonic.design/lite/posdash/html/assets/images/page-img/23.jpg	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/page-img/23.jpg	(from https://templates.iqonic.design/lite/posdash/html/backend/ui-images.html)
09:59:41	9628/9628	---M--	200	added ('OK')	image/jpeg	etag:%22259c-5d9feb406d28e%22	https://templates.iqonic.design/lite/posdash/html/assets/images/page-img/24.jpg	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/page-img/24.jpg	(from https://templates.iqonic.design/lite/posdash/html/backend/ui-images.html)
09:59:44	1696/1696	---M--	200	added ('OK')	image/png	etag:%226a0-5d9feb406c2ee%22	https://templates.iqonic.design/lite/posdash/html/assets/images/login/mail.png	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/login/mail.png	(from https://templates.iqonic.design/lite/posdash/html/backend/auth-confirm-mail.html)
09:59:46	31684/31684	---M--	200	added ('OK')	image/png	etag:%227bc4-5d9feb406558e%22	https://templates.iqonic.design/lite/posdash/html/assets/images/error/404.png	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/error/404.png	(from https://templates.iqonic.design/lite/posdash/html/backend/pages-error.html)
09:59:46	691749/691749	---M--	200	added ('OK')	image/png	etag:%22a8e25-5d9feb406c2ee%22	https://templates.iqonic.design/lite/posdash/html/assets/images/login/01.png	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/login/01.png	(from https://templates.iqonic.design/lite/posdash/html/backend/auth-sign-in.html)
09:59:47	47532/47532	---M--	200	added ('OK')	image/png	etag:%22b9ac-5d9feb406652e%22	https://templates.iqonic.design/lite/posdash/html/assets/images/error/500.png	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/error/500.png	(from https://templates.iqonic.design/lite/posdash/html/backend/pages-error-500.html)
09:59:48	106689/106689	---M--	200	added ('OK')	image/png	etag:%221a0c1-5d9feb406558e%22	https://templates.iqonic.design/lite/posdash/html/assets/images/error/02.png	C:/P1/A5/templates.iqonic.design/lite/posdash/html/assets/images/error/02.png	(from https://templates.iqonic.design/lite/posdash/html/backend/pages-maintenance.html)
